youtube_id,bpm,key,camelot,energy
VoeLqTLnTPg,126,D minor,7A,0.292636
VePA7goqmXU,128,D# minor,2A,0.401812
dzHdo4yxidc,128,F minor,4A,0.259536
PIIgMuJIZDc,125,A# major,6B,0.344019
w1PPUV-e2yU,128,A# major,6B,0.286977
Bq3bk5YtJxc,128,G minor,6A,0.218821
KQY7IXMrEAs,128,D minor,7A,0.059845
1W0oEaEF5E4,128,C minor,5A,0.236742
yXv-6h2Jth8,128,D# minor,2A,0.24136
Jud21jGM6Is,128,C minor,5A,0.213251
T90BXIG2mhE,125,D minor,7A,0.227887
g-_G2I3WwkE,134,F# minor,11A,0.228723
jT3-a-g6jno,134,G major,9B,0.261972
XKq3ifzU7yg,141,D minor,7A,0.33567
Ev3rIOfriqk,137,E minor,9A,0.085721
-AtqtL7Ke8g,137,F major,7B,0.197104
0LS21c8uBAU,134,B minor,10A,0.333555
hLHxDa9Z_0k,125,D minor,7A,0.352751
jA3oY8Gs6ts,128,C# minor,12A,0.380664
KYwaVqQ5b8g,131,D# minor,2A,0.28012
iuzBlRtgBxU,126,G# major,4B,0.150157
bLoRyhFiMRM,126,G# minor,1A,0.172417
1vFmXG9Lsvw,125,D minor,7A,0.343279
tTD3DPYY59Q,126,G minor,6A,0.197734
VofEIRbzuYw,126,D minor,7A,0.353669
Yhwiiye63qg,126,D minor,7A,0.226705
Ru4SkAjBYTc,125,C# minor,12A,0.222751
-Ub_W0PQQN4,126,B minor,10A,0.324026
o8KGN8CzkSM,125,B minor,10A,0.143185
6Yve9aZMSe8,125,F# major,2B,0.254615
VeZyK5PkHaE,125,C# major,3B,0.214492
0_H-nWTRWXg,128,C major,8B,0.327923
-ITTTAbty_M,123,A minor,8A,0.307361
XDp_gLLPL9E,129,F minor,4A,0.406602
RvbHNRkTVYY,129,A minor,8A,0.243851
grYxgF73coA,131,D# major,5B,0.213048
q3hmZtNZGNc,134,F# minor,11A,0.261543
CZyA9PmZdkY,137,C# minor,12A,0.136115
UmY20JY6yD0,136,A minor,8A,0.13086
h7rofConZ-U,137,C# minor,12A,0.227619
H64y6AmhilQ,137,D# minor,2A,0.111708
h8K8pN2aBfM,137,C# minor,12A,0.312232
oRQQuB6EHB4,137,F# minor,11A,0.363739
IDYiNi3AueA,141,C minor,5A,0.160237
Eys8oHPY5GE,137,F major,7B,0.243741
HLRnS18TZnY,125,E major,12B,0.227273
L6drr5-VO34,123,D# minor,2A,0.313818
MXJuCCbJK5U,125,B major,1B,0.100007
rVBiaob4FGs,128,E major,12B,0.1244
WYaclu_oq0U,125,B minor,10A,0.126699
9hsbVyZtQwY,123,G minor,6A,0.241642
kHUkNY4C9y0,128,A# minor,3A,0.157431
mxLS3AGAHWA,125,B major,1B,0.253002
VZ5gn-WrL6k,125,D# minor,2A,0.091066
X0CgkC1PVbw,128,A# major,6B,0.26022
U0DcykJUYnc,128,G minor,6A,0.111643
q4_Mjc_SbcY,131,C major,8B,0.211175
uQlJIfAoRiM,103,A# major,6B,0.287489
RonB_6Crt9Q,105,F major,7B,0.184943
x4yKu8Pt5Fc,126,F minor,4A,0.438421
2HEzl11TzP0,126,C# minor,12A,0.117583
z9-tawEmdho,126,E minor,9A,0.202462
VSKztoYDzbE,125,B minor,10A,0.271167
tjc3J2VyAAg,126,B major,1B,0.401702
okUt-7d1SNA,129,C minor,5A,0.452854
8Fvq6Gd87so,134,E minor,9A,0.242056
tjL6IK34K50,128,G# minor,1A,0.188061
A3zVutltCT8,128,F# minor,11A,0.230169
xa0wn2FoXcc,125,C# minor,12A,0.245212
odq64lobh0s,131,D minor,7A,0.156056
vsGWKpd798I,87,C# minor,12A,0.302813
mAMXLEow3r8,128,A# minor,3A,0.275536
m7fB2pfNxfE,128,D# minor,2A,0.226596
dC_DrfQgTAY,128,D major,10B,0.204877
RwS7-v_NKBc,128,C# minor,12A,0.289052
-I2DCdeIFgg,125,A# major,6B,0.158712
oMn2TeExvWk,131,C# major,3B,0.147292
g14OGpnW_og,125,D minor,7A,0.218306
pQK4ON4ZjhI,97,F# minor,11A,0.099571
jUf67lFrazY,122,F# major,2B,0.296504
Mf5R2dZAz1o,128,D# major,5B,0.215554
g0apAEmPQJs,120,D minor,7A,0.112299
vuwwn2VJY-4,128,C minor,5A,0.220523
xUQyRF5sSI8,128,F minor,4A,0.349823
Z941DkVwqSQ,131,G# major,4B,0.183394
T-EVuLHu8YM,125,A# minor,3A,0.354831
lUoPriuoqCQ,125,B major,1B,0.113209
5MsFnKu6178,123,G# major,4B,0.232281
vYaBN1F8qow,131,C major,8B,0.180037
e4Ik5tkEh_I,128,G major,9B,0.251729
1iYJb2O1SwI,120,C minor,5A,0.23157
6ImnV9uzPAo,128,A# major,6B,0.163131
Gvp7mh39NK4,120,G minor,6A,0.198049
cmUhqZx-5QU,120,D minor,7A,0.21657
pgL-4m1p330,120,F major,7B,0.295739
NMs-JrIXBQ4,122,F major,7B,0.303943
2M8Qic932XE,112,G# major,4B,0.328721
YQ5vIHsenw0,140,A# major,6B,0.191391
x4n5pM1X47Q,112,F major,7B,0.102586
OwU6PpsGgQA,115,D minor,7A,0.251236
n3IEwixrFeE,115,A minor,8A,0.330016
YSV49REagh0,117,F major,7B,0.200751
8T4fLMuDgyY,176,D# major,5B,0.240445
RqIa-vAT8P0,117,C# minor,12A,0.403581
QZquXhPHRq0,117,A major,11B,0.269838
Jkv3jO56lyg,103,A# minor,3A,0.173767
IKoz7Jx1W5w,85,B minor,10A,0.299388
vcnNs27g1Ts,122,G minor,6A,0.118302
X7RATn-EMLc,125,F# major,2B,0.330109
-zubzjvri9Q,125,A major,11B,0.324233
pCTlw3I2Ses,129,C# major,3B,0.145857
9J5kup92N0s,128,G major,9B,0.257519
krJy-mvaDN8,125,F# minor,11A,0.133048
YSbQbVArBlo,125,G# minor,1A,0.197258
l4H7-p7tuws,125,B major,1B,0.21399
D3r0qpZ674o,125,A# minor,3A,0.280679
XlR5f1sRW_w,115,F minor,4A,0.275071
UhTkN21vhdE,117,D# minor,2A,0.296276
5XhEXlezTkg,117,F minor,4A,0.194364
vvPd4h8BwCs,117,A# major,6B,0.171596
rqfIIf1zRuQ,120,F# major,2B,0.140214
QKPjaD0W9xE,125,A# minor,3A,0.171558
hmAJbdMfRtI,120,A# minor,3A,0.1923
HxpYobXM8yo,120,C major,8B,0.239456
RGF3_bMBqYY,120,D minor,7A,0.102046
9m_M1hOIKUI,120,D# minor,2A,0.192986
_Woeze5-zMc,125,F# major,2B,0.231617
c12BDNe8olM,122,C major,8B,0.178874
-xS6hdQ_cKY,120,A minor,8A,0.097472
5hewomFNbI0,122,D minor,7A,0.277804
9PXu5zwgUaY,115,F minor,4A,0.238728
NdPeNXHAcVk,117,D major,10B,0.377749
lx9Gjm7kpyY,86,F# major,2B,0.316914
ZM0Dz-9FuXU,87,F minor,4A,0.073797
3t2yJGnnJgo,115,C minor,5A,0.388358
ovvRrDC0f0g,117,E minor,9A,0.308652
cEChGCBPxAQ,117,E major,12B,0.277232
HL-8bmHkbuo,125,F# minor,11A,0.316574
QXnrJEh4l3k,117,G major,9B,0.294299
kJdhPIhMd3w,62,F minor,4A,0.294615
_13jXuCZiIM,126,C# minor,12A,0.221872
eWckl8nNiJg,129,A# major,6B,0.420232
Gwae1X-vFS0,131,D minor,7A,0.224443
oZIJLBcqIkA,125,D major,10B,0.185212
C4jvPSeKIDI,125,A# major,6B,0.274799
oJoRCCM2MdQ,125,G# major,4B,0.206175
vCOo1s_dwPE,125,D# major,5B,0.241147
ABCYeAWCBFI,125,G# major,4B,0.268851
eqh90XFj0Js,125,C major,8B,0.286306
xyoVF2afpQs,115,F minor,4A,0.296911
lWLwIvGUjTE,88,C# minor,12A,0.319315
b4JDORT2vJM,115,A major,11B,0.288569
VKXXq5oxU8M,176,F minor,4A,0.269426
pJ49K2YMkVw,117,C# major,3B,0.329348
IOIOC6EMMLQ,117,D minor,7A,0.244639
kwaeNvE09FA,115,A major,11B,0.215342
YmVjjA0_ZBk,115,C# minor,12A,0.209845
h-EV80iW-6I,88,D# major,5B,0.072244
EfbDRm3LQLw,115,D minor,7A,0.113974
__lZDf3UeNY,117,F major,7B,0.310581
GRI7q96Y8_A,112,C# minor,12A,0.439086
D8BYUwxViEE,115,C# major,3B,0.366361
lsuDBiWO3fs,152,D minor,7A,0.231455
ymfeU144tgY,144,D# minor,2A,0.231498
bkQfLeIXtss,172,C minor,5A,0.377865
DLbubAi9hFw,87,F# minor,11A,0.248819
pUFzYZSqFig,112,F minor,4A,0.38244
ddZZos44bCA,125,F minor,4A,0.204943
9A63UYbUyQw,128,A major,11B,0.129989
TQaNpE5OWiM,128,C minor,5A,0.225965
FsgRHvVt00Q,129,A major,11B,0.299427
rKfiRPe4iBA,128,F# minor,11A,0.27089
jwBGdMGoSIs,128,A# minor,3A,0.289928
ZrzAaoZLkHE,128,C minor,5A,0.259429
l65cZBdWb48,125,E minor,9A,0.141454
6zu5b25xVkM,125,E major,12B,0.214146
3RbY6DjeO6U,125,B major,1B,0.285303
v01M2EIq5s0,125,B minor,10A,0.210149
QTLGVwb6DKo,125,G major,9B,0.12039
BovjIedt4Jw,122,B major,1B,0.204954
0GUT7i0hNsY,126,A# major,6B,0.293861
UtxHTNbhUL8,122,D minor,7A,0.386219
Zy7chO4WRjM,123,D major,10B,0.218061
ha1uNtosQkk,125,B minor,10A,0.360652
dZCUldwQKRg,122,F minor,4A,0.11836
z5-1gpKeg8U,123,C minor,5A,0.271507
hRXSjqVIWm4,122,E minor,9A,0.303235
BT1k_3_mHVY,123,F major,7B,0.474095
wQtzdceLp5g,125,D# minor,2A,0.187865
oixsvfGq3I0,126,D minor,7A,0.16254
E2qDz8i1Luk,125,E major,12B,0.203695
AyyRhSk8zfI,125,C minor,5A,0.19245
-5JneTQfPgI,123,B minor,10A,0.298733
0l3GFzh4Puc,125,D minor,7A,0.269635
DTL8HFrP8ho,125,D# minor,2A,0.069358
ILKz0myPAkY,125,D# minor,2A,0.281464
S1Ezd_wLnH0,125,C# minor,12A,0.180184
EBl6NEnbPmw,134,G# major,4B,0.249357
SdZNgBmfpQE,131,E minor,9A,0.336343
XrRxh1D0tmQ,129,G# minor,1A,0.277812
kz7_EckdgDQ,134,F minor,4A,0.291982
RkSmkxW8qH0,134,F# minor,11A,0.153641
Pjid9JOuB0w,105,E minor,9A,0.351615
Eb2aSYNI6gY,128,B major,1B,0.164247
ejUo60TbsM8,125,D minor,7A,0.34453
1jkvh43UMJs,129,F# minor,11A,0.273619
edpETvvbGyQ,126,D minor,7A,0.359603
2fZi56kgmUg,128,E major,12B,0.257249
fZP8uMc9S-Y,129,B major,1B,0.324833
D5QzeanQTYI,131,D minor,7A,0.330709
yM_3bd8VjDs,115,G minor,6A,0.268117
D_TlJ3CJ8Xc,117,B major,1B,0.270243
9uH5fs5AYPM,117,B major,1B,0.295573
DE9B_XfvrF8,115,G minor,6A,0.317046
lLreC5n4Lvk,117,G major,9B,0.346759
ws4maoOmZHw,115,B major,1B,0.141172
XPJVzdvn-4w,87,D major,10B,0.200421
RGGmYBqFz8E,117,E minor,9A,0.117349
kdTqvrkydss,115,A# major,6B,0.172176
A5RGrKFQobk,115,C minor,5A,0.23162
lmLwp1gd7Wo,117,C minor,5A,0.220597
eLOgRndOVnQ,112,C# minor,12A,0.403622
8j5Es4WQXd4,106,D minor,7A,0.379743
HV46OGU7ksE,110,G# minor,1A,0.099914
48JwRhtXKKA,117,E minor,9A,0.206378
_KrjAeqQhjc,125,D minor,7A,0.194177
xBe30C00cw0,120,B minor,10A,0.168358
r-vNcoCY10Q,161,D minor,7A,0.279872
aawg3N_oyGA,123,D# minor,2A,0.209409
uX308_MZijk,122,G# major,4B,0.206067
wfqstMymAXs,110,D minor,7A,0.2715
_HNTXAQKTk0,120,A major,11B,0.28594
mEOPZR4kxh4,89,F# minor,11A,0.179767
MajF1WC9CkA,80,A minor,8A,0.2441
QB0ordd2nOI,115,C# minor,12A,0.091229
2vE-6KTRZgw,110,C# minor,12A,0.177486
hoDlU9A6y50,152,D# minor,2A,0.185344
aVXZRfa0LNM,122,E minor,9A,0.181524
mYgq1e2PZL4,141,D# major,5B,0.072427
8teWra8vUWI,112,B minor,10A,0.201005
XuxzpH-fmck,117,D# minor,2A,0.276597
LxC4QVG4aiU,112,C# major,3B,0.35262
WJzNvratys0,172,G minor,6A,0.271023
Zi5sa8D6MaA,115,D# minor,2A,0.302329
sa0o-3TUCm4,115,G# major,4B,0.252915
lbIxcyn7JEo,117,G minor,6A,0.111742
aI9V5IyrV2c,117,C major,8B,0.283921
xtbsVV9sBjM,117,F# minor,11A,0.490286
-3a6CgHwr2I,115,E minor,9A,0.311488
MaeXfAD4guk,115,B major,1B,0.318637
Fkel_LhgomM,170,D major,10B,0.196562
RX8qs2-zNwc,112,D# minor,2A,0.375658
XhA3B694f3g,115,B minor,10A,0.286747
WU6xivFXFvc,117,F minor,4A,0.157242
i0Ta5R_kZAA,112,D# minor,2A,0.210893
SyIOzt8v5AQ,128,C minor,5A,0.207718
KOPvvl1zzOA,125,D minor,7A,0.185623
cmfQuPMrY1E,129,D minor,7A,0.304219
97SDyzVoBFM,131,F minor,4A,0.328464
LoHUqgw8c8Q,129,A# minor,3A,0.342531
UF3bePCS9wY,131,G# major,4B,0.387249
yZCYj9zBlOE,125,A# major,6B,0.16628
8LLLV3dr4tc,137,C# minor,12A,0.195717
SHGKeIO1O1k,129,F# minor,11A,0.194819
M3W7H3LnGvk,128,C# minor,12A,0.286141
P74ucvRMPsQ,125,A major,11B,0.210963
Zi8SsCpGkI8,115,C major,8B,0.244616
Ior0a1Bs6ew,125,D# minor,2A,0.338284
0AnYwKxA6I0,125,F# major,2B,0.319834
BwjtJt4Hq6M,128,C# major,3B,0.137353
k3P_qMR93dM,128,A major,11B,0.321471
x7FcT5k1tY4,115,E minor,9A,0.364536
dOHWa_E_5CA,125,E minor,9A,0.342881
b2RcZQNMy5s,125,D minor,7A,0.319447
SSnUKWvVamc,117,F minor,4A,0.260455
NCkwnmMIA0s,115,C minor,5A,0.252217
dvTUSu5ll7E,88,F# minor,11A,0.361637
JPjHmQxRiDA,88,E minor,9A,0.277876
BBSRyz7AUBo,125,C major,8B,0.254634
zgATGeuRQx8,128,E major,12B,0.284986
lY8hvDFYexI,131,C# minor,12A,0.418051
GTxsshZy2QE,125,E major,12B,0.288773
uh6JX4V2Bew,126,A major,11B,0.177602
DwqUGkR9yh8,128,E minor,9A,0.294592
NbezmVgo_WM,129,C# minor,12A,0.246315
2QlccBTBAfk,128,F minor,4A,0.279046
OVEO8xTD-aU,131,D# minor,2A,0.261275
rAudwxVZ4io,131,A# minor,3A,0.342726
gF9tRmecSgw,122,E minor,9A,0.214654
cMN4_KSatWw,123,C minor,5A,0.275918
Gy4Z6-2R1xg,125,D minor,7A,0.206731
-wo5g0V5cdE,122,D# minor,2A,0.278493
Ks6LalTOvf8,133,C# minor,12A,0.311731
kOUr9yS9JiU,134,F# minor,11A,0.140799
dPajehX76ZU,104,A major,11B,0.217651
nSRlCMN4KGU,117,D# minor,2A,0.25992
5fZSc88YMoQ,108,D# major,5B,0.234584
uWAajkMWStM,97,C# minor,12A,0.304805
kvf9_txRRTQ,144,F# minor,11A,0.121427
G1FSQsB-Ybc,128,D# minor,2A,0.210567
RcFQMNaYpIs,122,F minor,4A,0.172262
3GC6OaJkGDU,128,D# minor,2A,0.201356
AeRzvsKlWWI,134,F major,7B,0.178849
_-AATEkjUr4,128,G# major,4B,0.340421
3SBMpYYyR7E,128,F minor,4A,0.230346
iXIDtf1wP0g,128,F minor,4A,0.293953
VmYDg9ZdgkA,125,D# minor,2A,0.272215
zwMnzopy0Iw,120,A minor,8A,0.144121
GQZWE7jVjjA,134,C# minor,12A,0.114362
_gtpHAAci6M,125,G minor,6A,0.151982
Jg0mJgB0gVo,120,G# minor,1A,0.215578
bVux4R7ehvA,125,D minor,7A,0.217534
RAqHVRCJQAM,123,E minor,9A,0.338653
2eyDVaeZdvU,126,F# minor,11A,0.15053
9oc4mPyhvCc,122,F# minor,11A,0.048105
_6133kiHtLs,125,E minor,9A,0.276938
Aj1R-IolZmg,128,D# minor,2A,0.297181
eMsBA1fdYOI,112,C# minor,12A,0.343344
4ydppH_a0yg,128,F# minor,11A,0.23747
WsRQ4cbGlXw,125,G minor,6A,0.105585
TGZ84zi5owE,123,D# major,5B,0.252689
55Cei8CcDnI,125,C major,8B,0.307822
G-kZBX0nqrE,131,A minor,8A,0.362009
PRjpWdK7-lg,85,G minor,6A,0.244256
lyndSQeRx_8,106,D major,10B,0.198033
9B5q4DqE3FQ,126,C major,8B,0.12697
F-MEm8SY-YA,126,C minor,5A,0.266837
rGUc-0p0Tmk,115,F# minor,11A,0.311049
Xfxkrhsg1kg,128,C# minor,12A,0.237173
WN4cSJq02IY,129,D# minor,2A,0.320907
t9hK9JNrEEQ,122,D# minor,2A,0.253629
tzjAT0uOAXc,122,D major,10B,0.231153
Cp3THER8aZ0,123,F# minor,11A,0.27558
GW7vvVzc35c,87,G minor,6A,0.161663
slpaS_mRuzc,128,D# major,5B,0.261464
4oaf5BWSzp0,128,C# minor,12A,0.282028
4Vcv8X9rD78,104,G# minor,1A,0.222998
YHXq5mX9y_I,137,G minor,6A,0.392722
qE3EEt-Xmwk,122,C major,8B,0.290322
wIWoqpFYejM,97,C# minor,12A,0.149814
IxYSXGL9DZ8,125,F# minor,11A,0.168154
mxqcOE4iiXY,125,D major,10B,0.24399
2kPR9U5B8gc,128,F# minor,11A,0.215002
i6UEj27g_0k,131,D major,10B,0.16098
BozJb9rLdvk,128,E major,12B,0.240586
Y9jI-pSyN2Y,120,A major,11B,0.303212
Udzvo9WcdT0,128,F minor,4A,0.230154
K2QEk978rBg,117,A major,11B,0.281447
lMiwN9_6HWc,125,B major,1B,0.324651
1e9FYojJO2w,134,D# minor,2A,0.091865
DC2ngWlRvaM,140,D# major,5B,0.182714
2QGIsXVSCSo,140,G minor,6A,0.251066
QwPaPybwJXc,120,G minor,6A,0.173995
CEqGzQm6hcw,120,B major,1B,0.209838
53F2MoBK2-Y,128,B minor,10A,0.207992
2XDHAGhVxgc,128,C minor,5A,0.269053
qWb4rdPoNtE,128,C minor,5A,0.247782
DPWycJ2Gb4Q,128,D# minor,2A,0.297103
uxOhlc14VCI,122,A major,11B,0.097142
_-0rrs_2GPQ,122,D# major,5B,0.215643
YCEKSPpoGys,122,E minor,9A,0.265737
jW6lsOg72Ys,128,C minor,5A,0.387361
YEIHGAGmk8E,125,G# minor,1A,0.252772
dv6MtamCCuo,125,E minor,9A,0.184965
Y4vKC1FfcZE,125,F# minor,11A,0.119493
Qe4HLRrMbNM,120,A# major,6B,0.162654
e4q-BzAViA4,125,G# minor,1A,0.126185
yXDHuTF3r4s,122,F# minor,11A,0.248505
7StbIOZch3Y,122,A# minor,3A,0.285967
EWhYL5LDot0,125,E minor,9A,0.289878
3c5kWgpzEV4,125,D# minor,2A,0.195493
28xVnGMyf34,122,E minor,9A,0.288993
Ks2x124-F7c,125,A major,11B,0.237176
A4pQ-LXmRco,128,D minor,7A,0.207707
i5-Ja7kDGeA,112,A# major,6B,0.177174
43KGk5qfR-U,128,D# minor,2A,0.183003
Fma0PftBxOc,125,G# minor,1A,0.182839
HeDBN4pD7FE,125,F# minor,11A,0.2698
0q8vxd_1FPg,140,G# minor,1A,0.336815
yVKzGNdm3gE,125,B minor,10A,0.171584
SPnhKOHjqdY,128,F minor,4A,0.286696
KzjrAUwnM84,131,E minor,9A,0.295754
wLvhYbO4je8,134,C# major,3B,0.182735
6il-4aIhx0U,128,D major,10B,0.320268
Q_yWG2oAevY,128,D# major,5B,0.286499
Ep6_vMll1GA,122,E minor,9A,0.274415
Re_SOos60EM,115,A# minor,3A,0.208115
l9nK2m1G35k,128,D minor,7A,0.196936
GJiQfDaZ5IE,128,G# major,4B,0.16788
NTIPvqbtqTQ,128,C# minor,12A,0.135052
zsw4RWRbr0E,131,E minor,9A,0.264604
rP4Sp00OFDI,125,F# major,2B,0.303806
qfaUXcyJwSk,131,D minor,7A,0.232425
kWNHvIt9ryk,125,C# minor,12A,0.28867
nWuu6thjLjU,122,C minor,5A,0.200636
5dTgPJwW-xw,125,D major,10B,0.238076
xADy8nr5KqQ,131,C minor,5A,0.334735
QYRaL_141tM,115,A# major,6B,0.149523
5Vr09kvdQC8,117,F# minor,11A,0.187407
MnqmWnSy0WY,112,B minor,10A,0.21207
apFX6auw4rU,137,C# major,3B,0.350742
vk_J-0YMtVw,128,D# minor,2A,0.320686
WLgIDaA5phw,128,A# major,6B,0.151568
4ytKwQIgW6s,125,C minor,5A,0.41019
ILcexP0iD-w,161,B minor,10A,0.45662
YBqlnR1-gG0,128,D# minor,2A,0.134394
fdBkRe4-Hhs,133,A minor,8A,0.292979
ITymcSF6w2g,128,B minor,10A,0.265205
-htv_cxfdsE,128,F# minor,11A,0.186107
Aer-X1EHrps,125,A# minor,3A,0.119678
kucP6R7JrJs,125,F# major,2B,0.168361
aa6vFLGnvws,128,F minor,4A,0.288984
QUPPk3FlO6I,128,F minor,4A,0.20381
kZRbWFIUgBU,128,B minor,10A,0.310576
DmrWZWmOQok,128,D# minor,2A,0.35491
7riI-COTNzU,128,D minor,7A,0.242248
KEWTCtV_qjA,125,G minor,6A,0.215563
lL1hSUsVBfQ,125,D minor,7A,0.279872
0nRBo3-u1eI,125,A# minor,3A,0.168049
qlk7BRzINcs,125,E major,12B,0.234866
Gab3lhUEzCY,125,E major,12B,0.217152
tq5dvEYlxKw,112,G# minor,1A,0.26744
cNtRSJt5qOg,62,C minor,5A,0.342394
NbXKgMrcX2E,102,G# minor,1A,0.112362
NxIoOcom-JM,120,D major,10B,0.303911
jccz8jyrWhM,122,E minor,9A,0.362483
SVCIkuE5lTQ,128,F minor,4A,0.387591
bX3KwWTYpis,110,B minor,10A,0.146999
p6OqEJ9Qpns,122,E minor,9A,0.3865
I_qydDYETVE,125,G# major,4B,0.151124
3AmxhIFZbPM,125,D major,10B,0.230886
WzUVqma8-2w,125,C major,8B,0.287737
tDTnfMBIZQ0,125,C major,8B,0.222137
U7H4RBVfNxE,134,C# minor,12A,0.246728
FT16bGb7HFA,134,D minor,7A,0.161256
-1raP_891HM,122,G minor,6A,0.28159
LY9-vyb6llA,125,D# minor,2A,0.231067
g9gZsRnxu68,122,C major,8B,0.248791
pARjcI6CKEU,125,F minor,4A,0.284528
qi0gdb9k5rc,125,F major,7B,0.233143
YDOgjECdOVo,112,G minor,6A,0.299353
muhUMD8TY4Q,134,C# minor,12A,0.248027
4EYv9zt4gFM,122,G# major,4B,0.145874
X4XgV-cGORo,128,F# major,2B,0.323369
_NNu0QWx89o,87,D minor,7A,0.361728
xqT7X2BJ3AY,117,D# minor,2A,0.34728
eIKQROStA1Q,85,E major,12B,0.177802
OE9n0JplEKs,117,G major,9B,0.249019
1BleFaYZS5A,117,C major,8B,0.177101
Wlqc5S1_aL0,89,C major,8B,0.171421
UkaE1EUPq90,115,G minor,6A,0.209175
7VpCfuTRUaA,115,F# major,2B,0.390182
Dn3ZMhmmzK0,128,G minor,6A,0.331524
JoESkJgBJ7U,128,F minor,4A,0.288847
qTZoeoQbpw4,104,D# major,5B,0.188529
mUrcAiabWOc,128,G major,9B,0.241784
P-dRuNbkMmQ,128,D# minor,2A,0.338724
qulv1YUKyeU,125,C# minor,12A,0.175733
dPBYv_4TqY0,128,F# minor,11A,0.211649
lIuEuJvKos4,137,D# minor,2A,0.359508
2pwaMzfTaiE,112,C major,8B,0.219196
fj-LWIXOM7E,122,D# minor,2A,0.261783
1L86WbRd1l0,112,A minor,8A,0.044055
Fu3nPfwO0X4,122,D minor,7A,0.273502
POgKTX4WuxM,122,D# minor,2A,0.349987
Z5AsYF8Nvvw,120,D# minor,2A,0.189508
2pHpeHstGs4,128,B major,1B,0.228846
dk_UtBwAldU,125,E major,12B,0.202215
1JCm7Z3wcY0,125,D minor,7A,0.244435
gPK0zrcx0KQ,125,F minor,4A,0.370253
bBFpMyun3Tg,131,B major,1B,0.297338
Ih6HEMbyAHU,131,G minor,6A,0.330986
WR9NJ6Rn8LI,128,E minor,9A,0.369007
QG9JJC954vc,141,D major,10B,0.173103
or0HsFN6BPw,120,E minor,9A,0.293247
MoztIfPJDB4,128,D# minor,2A,0.261645
3WYF4Laa1CA,125,F minor,4A,0.298209
OlLC6Xwgikc,120,E major,12B,0.317331
wZe53q_3kNs,122,F minor,4A,0.23894
kJG8t356kU8,122,F# major,2B,0.197659
H1iU06xYbEw,128,C# minor,12A,0.093548
YlZS_QJxW4s,125,D major,10B,0.206015
rMqoszk4TS4,131,D# major,5B,0.206468
9VzbdZQuths,128,C# minor,12A,0.308548
35kjpMANxmg,128,F major,7B,0.259712
WXxMNDV-9aw,125,D# minor,2A,0.329078
oE1vKuiX3S4,128,D# major,5B,0.206244
Vz7Jtq1oPQI,131,D minor,7A,0.285114
7cXge_1pr40,122,C major,8B,0.193315
t1L2NntRD6A,125,E major,12B,0.446416
k67FoqnrhaA,131,B minor,10A,0.251225
yb6-ilQmjxg,88,F# minor,11A,0.395843
GTO2H_f_bdQ,128,C# major,3B,0.198065
zaBuXWIzl2E,125,D# minor,2A,0.270014
sY_7qtPGVn0,128,A# major,6B,0.375838
HbAwN2OtdQQ,131,D minor,7A,0.301906
nKYqkO_bTC4,125,A major,11B,0.353207
F1RFLL0Aqkc,128,D minor,7A,0.263776
ErU-6o5NAcg,125,B minor,10A,0.27771
iX2dkF7uuyY,122,G# minor,1A,0.239191
Ou6USrd8Xjw,122,B minor,10A,0.233254
21kwEFDlv88,122,D# minor,2A,0.253802
3F5LgDRHac8,125,C minor,5A,0.31467
o6GikBNEIUQ,115,G minor,6A,0.122996
rk09IndE3Kg,125,C minor,5A,0.386867
nzzTqHluyCE,131,D# minor,2A,0.235731
omDfZoGloYk,128,B minor,10A,0.222425
RwWcyqJSXPM,128,D# minor,2A,0.191911
clvgSxnc5pA,131,G# major,4B,0.291232
vgizWvc3yW8,125,C# major,3B,0.297934
TobUplxTDyY,128,A# major,6B,0.30069
DrRQEwWvNNo,128,F minor,4A,0.205111
M7c3Uq--C0Q,125,D minor,7A,0.223771
Yt5OMgUdBWo,128,C# major,3B,0.241699
01wlsG3ozPM,122,E minor,9A,0.28433
dW2wdSqmMDQ,125,C minor,5A,0.386833
6hxfeHQeHJM,131,C minor,5A,0.210757
nLnh9hKw13Q,115,G major,9B,0.313377
02RNsduY1z8,141,C minor,5A,0.249247
PbB32Bu9_Fk,122,F# major,2B,0.27005
Rd5BpcodQWI,137,B major,1B,0.262225
lBt-vPUnX8o,120,G# major,4B,0.235477
Va1dFBlaYB8,125,F minor,4A,0.218851
fEeIR-U0rYA,122,F# minor,11A,0.398816
lnRe5gKnkDk,122,D minor,7A,0.301042
vA_poVOuhqo,117,E minor,9A,0.130385
i3bRPLbKjKg,134,F# major,2B,0.197626
fyAQIGYEeoA,137,C major,8B,0.11579
1uXrXTSASK0,100,G major,9B,0.21843
aYovfpvLE5k,125,A# minor,3A,0.277749
8CR8c-AW2i4,129,E minor,9A,0.275145
OUku9OaY534,129,A minor,8A,0.288937
EXzVfxdFKEc,125,C minor,5A,0.256969
ccaZNdp5QX0,128,C# major,3B,0.282146
4J9Qu2MYCxA,131,F minor,4A,0.348232
obrr7TULDY0,106,C# minor,12A,0.301865
HbfDkeiBHNw,128,F# minor,11A,0.32625
h0tzBpYnEdc,128,D minor,7A,0.414148
eId08dlPdLM,148,C minor,5A,0.211682
2F-8cJSerY4,122,E major,12B,0.237051
uDKi5rZ4wNo,115,F minor,4A,0.198245
yTxBFsXpooo,117,A minor,8A,0.153112
-5MYThh21yY,128,G minor,6A,0.200651
